company_name,job_title,job_type,Department,Location,Posted_Time,Salary_range
Armorsil West Africa,Factory HR,Human Resources,Human Resources,Abeokuta & Ogun State,1 week ,"NGN 150,000 - 250,000"
Boubid Africa,Financial Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 week ,"NGN 250,000 - 400,000"
Foodcrush Catering,Kitchen Manager,Hospitality & Leisure,Hospitality & Leisure,Lagos,1 week ,"NGN 150,000 - 250,000"
Boubid Africa,Healthcare Sales Representative,Sales,Sales,Lagos,1 week ,"NGN 150,000 - 250,000"
Boubid Africa,Creative Assistant,Creative & Design,Creative & Design,Abuja,1 week ,"NGN 250,000 - 400,000"
Boubid Africa,Assistant Sales Manager (ASM),Sales,Sales,Lagos,1 week ,"NGN 400,000 - 600,000"
Yesil Consults,Executive Director,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 week ,"NGN 4,000,000 - 5,000,000"
Economic and Business Strategies,Marketer,Marketing & Communications,Marketing & Communications,Abuja,1 week ,"NGN 70,000 - 150,000"
Ashmed Integrated Health Services Limited,Claims Officer,Health & Safety,Health & Safety,Abuja,1 week ,"NGN 250,000 - 400,000"
Osten Laboratory Limited,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 week ,"NGN 250,000 - 400,000"
Staffora Global,Accounting/Administrative officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 week ,"NGN 150,000 - 250,000"
GOE Concepts LTD,Head Internal Audit & Compliance,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Abuja,1 week ,"NGN 150,000 - 250,000"
WhiteSpace Integrated Services,"Manager, Business Development and Operations",Management & Business Development,Management & Business Development,Enugu,1 week ,"NGN 400,000 - 600,000"
PWAN Group,Marketing Intern,Marketing & Communications,Marketing & Communications,Lagos,1 week ,"NGN 70,000 - 150,000"
Chrisdron Solutions Ltd,Sales Representative,Sales,Sales,Ibadan & Oyo State,1 week ,"NGN 70,000 - 150,000"
Work in Nigeria Recruitment Agency,Strategy And Growth Lead,Consulting & Strategy,Consulting & Strategy,Lagos,1 week ,"NGN 400,000 - 600,000"
Resource Intermediaries Limited,Compensation and Benefits Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 week ,"NGN 250,000 - 400,000"
Awatown,Accounts Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 week ,"NGN 70,000 - 150,000"
GOE Concepts LTD,Head ICT Department,Engineering & Technology,Engineering & Technology,Abuja,1 week ,"NGN 150,000 - 250,000"
Foldir Consulting Limited,FiberX Installers,Engineering & Technology,Engineering & Technology,Lagos,1 week ,"NGN 70,000 - 150,000"
Maxce Graphics Studios,Digital Marketer,Marketing & Communications,Marketing & Communications,Lagos,1 week ,"NGN 70,000 - 150,000"
Tuteria,Client-Tutor Experience Officer,Customer Service & Support,Customer Service & Support,Lagos,1 week ,"NGN 250,000 - 400,000"
Resource Intermediaries Limited,Digital Sales Officer,Marketing & Communications,Marketing & Communications,Lagos,1 week ,"NGN 150,000 - 250,000"
Resource Intermediaries Limited,Account Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 week ,"NGN 70,000 - 150,000"
Work Evolve Limited,Sales and Marketing Executive,Sales,Sales,Lagos,1 week ,"NGN 250,000 - 400,000"
Dreamz Fashion Konceptz and Services,Social Media Manager and Content Strategist,Marketing & Communications,Marketing & Communications,Abuja,1 week ,"NGN 250,000 - 400,000"
ThePush Consulting,Front Desk Officer,Admin & Office,Admin & Office,Lagos,1 week ,"NGN 70,000 - 150,000"
Lekki Gardens Estates Limited,Sales Officer,Sales,Sales,Port Harcourt & Rivers State,1 week ,"NGN 150,000 - 250,000"
Swift Consulting,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 week ,"NGN 70,000 - 150,000"
HR On Wheels,Logistics Operations Manager,Management & Business Development,Management & Business Development,Lagos,1 week ,"NGN 250,000 - 400,000"
Marshal Star Security,Client Engagement officer,Customer Service & Support,Customer Service & Support,Rest of Nigeria (Kaduna),1 week ,"NGN 70,000 - 150,000"
Rommar Pharmacy Nigeria Limited,Certified  Radiographic Scientist,Medical & Pharmaceutical,Medical & Pharmaceutical,Lagos,1 week ,"NGN 250,000 - 400,000"
M&L Varities,Customer Service Representative,Customer Service & Support,Customer Service & Support,Lagos,1 week ,"NGN 70,000 - 150,000"
YIP Online Limited,React Mobile Developer,Software & Data,Software & Data,Rest of Nigeria,1 week ,"NGN 150,000 - 250,000"
Awatown,Marketing Officer,Marketing & Communications,Marketing & Communications,Lagos,1 week ,"NGN 70,000 - 150,000"
Praise Helpmate Foundation,Web Developer,Software & Data,Software & Data,Abeokuta & Ogun State,1 week ,"NGN 70,000 - 150,000"
Swift Consulting,Sales Representative,Sales,Sales,Lagos,1 week ,"NGN 70,000 - 150,000"
HR On Wheels,Business Development Executive,Sales,Sales,Lagos,1 week ,"NGN 150,000 - 250,000"
Sophia ERP Limited,Social Media & Marketing Officer,Marketing & Communications,Marketing & Communications,Lagos,1 week ,"NGN 70,000 - 150,000"
MILES DRIVERS RECRUITMENT LTD,Marketer,Marketing & Communications,Marketing & Communications,Lagos,1 week ,"NGN 70,000 - 150,000"
Work in Nigeria Recruitment Agency,Brands And Marketing Strategist,Marketing & Communications,Marketing & Communications,Lagos,1 week ,"NGN 150,000 - 250,000"
Kally’s Finds,Retail Sales Associate,Sales,Sales,Rest of Nigeria,1 week ,"NGN 70,000 - 150,000"
Eyinimofe World,Driver,Driver & Transport Services,Driver & Transport Services,Lagos,1 week ,"NGN 70,000 - 150,000"
Kenex Konsults International,Sales/Business Development Manager,Sales,Sales,Port Harcourt & Rivers State,1 week ,"NGN 70,000 - 150,000"
Nuts and Bolts Auto Services Limited,Business Development Officer,Management & Business Development,Management & Business Development,Abuja,1 week ,"NGN 150,000 - 250,000"
Osten Laboratory Limited,Graduate Intern,Quality Control & Assurance,Quality Control & Assurance,Rest of Nigeria (Delta),1 week ,"NGN 70,000 - 150,000"
Osten Laboratory Limited,Petroleum Supervisor,Engineering & Technology,Engineering & Technology,Lagos,1 week ,"NGN 250,000 - 400,000"
Osten Laboratory Limited,Environmental Manager,Management & Business Development,Management & Business Development,Port Harcourt & Rivers State,1 week ,"NGN 250,000 - 400,000"
Luminate Zone Consulting,Operations Cordinator,Hospitality & Leisure,Hospitality & Leisure,Lagos,1 week ,"NGN 250,000 - 400,000"
Homelight Properties Limited,Marketing Officer,Marketing & Communications,Marketing & Communications,Abuja,1 week ,"NGN 70,000 - 150,000"
Sunrose Consulting Lmited,Finance and Funding Manager,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Abeokuta & Ogun State,1 week ,"NGN 400,000 - 600,000"
Clerview Business Solutions ltd,Chief Financial Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 week ,"NGN 2,000,000 - 3,000,000"
Aorta Studios,Digital Marketer / Social Media Manager,Marketing & Communications,Marketing & Communications,Lagos,1 week ,"NGN 150,000 - 250,000"
Marshal Star Security,Training Assistant,"Research, Teaching & Training","Research, Teaching & Training",Abuja,1 week ,"NGN 70,000 - 150,000"
Valjes Properties,Quantity Surveyor,Building & Architecture,Building & Architecture,Lagos,1 week ,"NGN 2,000,000 - 3,000,000"
Staffora Global,Logistics Manager,Driver & Transport Services,Driver & Transport Services,Lagos,1 week ,"NGN 70,000 - 150,000"
Dolche Beauty,Customer Service / Marketing Representative,Customer Service & Support,Customer Service & Support,Lagos,1 week ,"NGN 250,000 - 400,000"
Terry Owens Ltd,Personal Assistant & Social Media Manager,Marketing & Communications,Marketing & Communications,Remote (Work From Home),1 week ,"NGN 150,000 - 250,000"
Yesil Consults,Group Managing Director,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 week ,"NGN 4,000,000 - 5,000,000"
Seal Group,Secretary,Admin & Office,Admin & Office,Lagos,1 week ,"NGN 70,000 - 150,000"
Dolche Beauty,Barista,Hospitality & Leisure,Hospitality & Leisure,Lagos,1 week ,"NGN 150,000 - 250,000"
Dangote Industries Limited,Stores Attendant,Admin & Office,Admin & Office,Abeokuta & Ogun State,1 week ,Confidential
Dolche Beauty,Waiter/Waitress,Hospitality & Leisure,Hospitality & Leisure,Lagos,1 week ,"NGN 70,000 - 150,000"
Dolche Beauty,General Manager,Management & Business Development,Management & Business Development,Lagos,1 week ,"NGN 400,000 - 600,000"
Harbour Human Capital Solutions,Litigation Clerk,Legal Services,Legal Services,Lagos,1 week ,"NGN 70,000 - 150,000"
Ace Advantage Int'l (Travel Solution),General Manager,Management & Business Development,Management & Business Development,Rest of Nigeria (Edo),1 week ,"NGN 70,000 - 150,000"
PISC LTD,Maintenance Technician,Trades & Services,Trades & Services,Lagos,1 week ,"NGN 70,000 - 150,000"
Luminate Zone Consulting,Treasury and Reconciliation Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 week ,"NGN 400,000 - 600,000"
Dangote Industries Limited,Head Guard,Health & Safety,Health & Safety,Abeokuta & Ogun State,1 week ,Confidential
PISC LTD,Operations Manager,Food Services & Catering,Food Services & Catering,Lagos,1 week ,"NGN 150,000 - 250,000"
Yeson Management Co. Ltd,Tiktok Live Streamer,Marketing & Communications,Marketing & Communications,Lagos,1 week ,"NGN 70,000 - 150,000"
Qelifox Unatarmit Service,Secretary,Admin & Office,Admin & Office,Lagos,1 week ,"NGN 150,000 - 250,000"
Ultraceeti Africa,Operational Manager,Management & Business Development,Management & Business Development,Rest of Nigeria (Kwara),1 week ,"NGN 70,000 - 150,000"
Seal Group,Sales Representative,Sales,Sales,Lagos,1 week ,"NGN 150,000 - 250,000"
Redbiller Technologies,Relational DataBase Administrator,Engineering & Technology,Engineering & Technology,Lagos,1 week ,"NGN 250,000 - 400,000"
Dangote Industries Limited,Assistant Security Supervisor,Health & Safety,Health & Safety,Abeokuta & Ogun State,1 week ,Confidential
Kenex Konsults International,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Port Harcourt & Rivers State,1 week ,"NGN 70,000 - 150,000"
Kenex Konsults International,Social Media Manager,Marketing & Communications,Marketing & Communications,Port Harcourt & Rivers State,1 week ,"NGN 70,000 - 150,000"
Kenex Konsults International,Warehouse/Inventory Officer,Supply Chain & Procurement,Supply Chain & Procurement,Port Harcourt & Rivers State,1 week ,"NGN 70,000 - 150,000"
Sunrose Consulting Lmited,Talent Acquisition Officer,Human Resources,Human Resources,Lagos,1 week ,"NGN 250,000 - 400,000"
BlueSteel Solutions,Farm Operations Manager,Farming & Agriculture,Farming & Agriculture,Abeokuta & Ogun State,1 week ,"NGN 600,000 - 900,000"
FPG Technologies & Solutions LTD,Recurrent Manager,Management & Business Development,Management & Business Development,Lagos,1 week ,"NGN 900,000 - 1,200,000"
L'Styleum,Senior Assistant Manager,Admin & Office,Admin & Office,Lagos,1 week ,"NGN 70,000 - 150,000"
BlueSteel Solutions,Crisis Manager,Consulting & Strategy,Consulting & Strategy,Lagos,1 week ,"NGN 600,000 - 900,000"
Akdenizrack,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 week ,"NGN 70,000 - 150,000"
E-direct,Air Condition (AC) Technician / Maintenance,Trades & Services,Trades & Services,Lagos,1 week ,"NGN 70,000 - 150,000"
Digitabos Media,Graphics Designer,Creative & Design,Creative & Design,Lagos,1 week ,"NGN 70,000 - 150,000"
HR On Wheels,Logistics Operation Manager,Management & Business Development,Management & Business Development,Rest of Nigeria (Delta),1 week ,"NGN 250,000 - 400,000"
AppClick Technology,Cybersecurity & Ethical Hacking Instructor,"Research, Teaching & Training","Research, Teaching & Training",Ibadan & Oyo State,1 week ,"NGN 250,000 - 400,000"
PWAN Group,Marketing Intern,Marketing & Communications,Marketing & Communications,Lagos,1 week ,"NGN 70,000 - 150,000"
Chennieconsultz Services,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Port Harcourt & Rivers State,1 week ,"NGN 150,000 - 250,000"
Munez Healthcare Limited,Administrative Assistant,Admin & Office,Admin & Office,Lagos,1 week ,"NGN 70,000 - 150,000"
Chennieconsultz Services,Store Manager,Management & Business Development,Management & Business Development,Port Harcourt & Rivers State,1 week ,"NGN 150,000 - 250,000"
Knock Knock Lifestyle Solutions,Digital & Social Media Manager,Marketing & Communications,Marketing & Communications,Lagos,1 week ,"NGN 250,000 - 400,000"
Foodlum restaurant,Human Resource Assistant,Human Resources,Human Resources,Lagos,1 week ,"NGN 70,000 - 150,000"
Ultraceeti Africa,Receptionist,Admin & Office,Admin & Office,Rest of Nigeria (Kwara),1 week ,"NGN 70,000 - 150,000"
Tecpoint Global Solutions Limited,ISP Field Engineer,Engineering & Technology,Engineering & Technology,Lagos,1 week ,"NGN 70,000 - 150,000"
Qelifox Unatarmit Service,Project Manager,Product & Project Management,Product & Project Management,Lagos,1 week ,"NGN 150,000 - 250,000"
Adding And Ripples Consulting,Chief Operations Officer,Management & Business Development,Management & Business Development,Lagos,1 week ,"NGN 250,000 - 400,000"
Foodlum restaurant,Sales Supervisor,Sales,Sales,Lagos,1 week ,"NGN 70,000 - 150,000"
Mkobo Microfinance Bank,Business Development And Sales Officer,Management & Business Development,Management & Business Development,Lagos,1 week ,"NGN 250,000 - 400,000"
Africa Delivery Technologies Limited (Kwik),Sales Executive,Sales,Sales,Lagos,1 week ,"NGN 70,000 - 150,000"
Olu Shodmu & Co.,Business Development Officer,Management & Business Development,Management & Business Development,Lagos,1 week ,"NGN 150,000 - 250,000"
SELLYFAK ENERGY,Contract Manager,Product & Project Management,Product & Project Management,Lagos,1 week ,"NGN 400,000 - 600,000"
SELLYFAK ENERGY,Business Development Officer,Management & Business Development,Management & Business Development,Lagos,1 week ,"NGN 400,000 - 600,000"
Kenex Konsults International,Hair Braider,Trades & Services,Trades & Services,Port Harcourt & Rivers State,1 week ,"NGN 70,000 - 150,000"
PWAN Group,Marketing Intern (NYSC Corp Member),Marketing & Communications,Marketing & Communications,Lagos,1 week ,"NGN 70,000 - 150,000"
Work in Nigeria Recruitment Agency,Business Strategy Manager,Consulting & Strategy,Consulting & Strategy,Lagos,1 week ,"NGN 600,000 - 900,000"
Kenex Konsults International,Hair Apprentice,Trades & Services,Trades & Services,Port Harcourt & Rivers State,1 week ,"NGN 70,000 - 150,000"
Kenex Konsults International,Cleaner,Hospitality & Leisure,Hospitality & Leisure,Port Harcourt & Rivers State,1 week ,"NGN 70,000 - 150,000"
Kreditek Stride Limited,Business Development Officer,Marketing & Communications,Marketing & Communications,Abuja,1 week ,"NGN 70,000 - 150,000"
AbdulSalam Bello Raji Foundation,Pharmacist,Medical & Pharmaceutical,Medical & Pharmaceutical,Ibadan & Oyo State,1 week ,"NGN 150,000 - 250,000"
Visica Consulting,Project Manager,Product & Project Management,Product & Project Management,Abuja,1 week ,"NGN 150,000 - 250,000"
New Hope Agriculture & Technology Nig. Ltd.,Finance Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Abeokuta & Ogun State,1 week ,"NGN 70,000 - 150,000"
Makarios Consulting Services,Operations Superintendent (Marine Operations),Management & Business Development,Management & Business Development,Port Harcourt & Rivers State,1 week ,"NGN 1,200,000 - 1,500,000"
Tommerup DK,Mining Site Chef,Food Services & Catering,Food Services & Catering,Rest of Nigeria (Nassarawa),1 week ,"NGN 150,000 - 250,000"
The Advancement Place,Driver,Driver & Transport Services,Driver & Transport Services,Abeokuta & Ogun State,1 week ,"NGN 70,000 - 150,000"
Quintevo Nigeria Limited,Content Creator (Punter Assistant),Marketing & Communications,Marketing & Communications,Abuja,1 week ,"NGN 150,000 - 250,000"
Visica Consulting,Architect,Building & Architecture,Building & Architecture,Abuja,1 week ,"NGN 150,000 - 250,000"
HR Business Partner Solutions (HBPS),QHSE Officer (LPG Gas Plant),Health & Safety,Health & Safety,Abeokuta & Ogun State,1 week ,"NGN 70,000 - 150,000"
Holy Grub NG,Trainee Pastry Chef,Food Services & Catering,Food Services & Catering,Lagos,1 week ,"NGN 70,000 - 150,000"
Holy Grub NG,Trainee Baker,Food Services & Catering,Food Services & Catering,Lagos,1 week ,"NGN 70,000 - 150,000"
Holy Grub NG,Professional Baker,Food Services & Catering,Food Services & Catering,Lagos,1 week ,"NGN 70,000 - 150,000"
Insight Pharmacy Ltd,Registered Nurse,Medical & Pharmaceutical,Medical & Pharmaceutical,Lagos,1 week ,"NGN 70,000 - 150,000"
The House of Sota Limited,Production Manager,Product & Project Management,Product & Project Management,Lagos,1 week ,"NGN 250,000 - 400,000"
Marvel Advisory Group,Games Technician,Hospitality & Leisure,Hospitality & Leisure,Lagos,1 week ,"NGN 70,000 - 150,000"
